dt,observed,Mercedes_32_1,Mercedes_32_7,Mercedes_32_15,Mercedes_32_30,Mercedes_160_1,Mercedes_160_7,Mercedes_160_15,Mercedes_160_30,Mercedes_352_1,Mercedes_352_7,Mercedes_352_15,Mercedes_352_30
2018-03-14,0.7,1.4880683,0.94713306,1.5342362,2.1665204,,,,,,,,
2018-03-15,1.2,1.036905,1.2762159,0.877646,1.8344204,,,,,,,,
2018-03-16,1.75,0.9816981,1.5637065,0.26692918,1.0520332,,,,,,,,
2018-03-17,1.2,0.90656155,1.317077,1.2461768,2.2297292,,,,,,,,
2018-03-18,0.85,1.6601671,2.8696585,1.1274934,1.9007113,,,,,,,,
2018-03-19,0.95,1.0046059,1.7662567,1.3234729,5.8519435,,,,,,,,
2018-03-20,1.2,0.5787449,2.2481902,1.2432052,2.2296011,,,,,,,,
2018-03-21,1.5,1.0520492,1.3793237,1.0199528,6.320531,,,,,,,,
2018-03-22,1.45,1.278084,1.0924535,1.2403401,2.3543663,,,,,,,,
2018-03-23,0.96,1.0123198,1.5314819,1.0252234,1.2787267,1.8771716,,,,,,,
2018-03-24,0.85,1.4261789,0.9119595,0.5885862,1.8993601,1.628565,,,,,,,
2018-03-25,1.6,0.9116848,1.2865623,1.1535348,7.6336865,1.3608848,,,,,,,
2018-03-26,2.02,0.99529403,0.58447355,0.93323034,2.2642455,0.9807575,,,,,,,
2018-03-27,1.2,1.2505953,1.8067467,1.860572,2.7871735,1.5082624,,,,,,,
2018-03-28,0.85,2.1932828,1.1831805,1.3253975,1.9170175,1.4684081,,,,,,,
2018-03-29,0.85,0.745851,0.80307055,1.8681891,3.8776324,1.3527689,,,,,,,
2018-03-30,0.85,1.7302706,1.3244957,1.6913664,3.120373,0.438491,,,,,,,
2018-03-31,1.55,1.0522618,1.0637308,1.2059629,3.2354734,0.6613893,,,,,,,
2018-04-01,1.32,1.0838648,0.8501173,1.528235,1.6012766,0.3213006,1.4730058,,,,,,
2018-04-02,1.4,1.642153,1.964458,1.1937829,0.90461713,1.587715,1.5732751,,,,,,
2018-04-03,1.3,1.4628625,1.5473377,1.6861347,2.542682,0.94373965,1.212796,,,,,,
2018-04-04,1.1,1.8667893,1.7082663,2.6277013,5.6968584,1.5287147,0.66059005,,,,,,
2018-04-05,1.15,1.7654766,1.438296,2.821599,1.308488,0.75726277,1.4432111,,,,,,
2018-04-06,1.0,1.1761869,0.9598841,1.906668,1.8700002,1.3102653,0.59505117,,,,,,
2018-04-07,1.95,1.0813758,1.1946151,1.1635473,2.8082867,0.6293562,1.1003969,,,,,,
2018-04-08,1.27,0.75832593,2.4263642,1.2836586,3.0713823,0.9776563,2.1017227,,,,,,
2018-04-09,1.25,1.8315711,2.0092201,2.5965104,5.598802,1.612885,1.1786127,,,,,,
2018-04-10,1.15,1.569446,0.88282776,1.0102627,6.969431,0.8416703,0.8855781,,,,,,
2018-04-11,0.46,1.5541161,1.3529029,1.0066372,1.3745154,1.2983335,1.3621109,,,,,,
2018-04-12,0.95,1.0148004,1.0920496,1.0149515,4.1524086,1.418623,1.0763794,,,,,,
2018-04-13,1.9,0.6403886,1.7388394,1.5137542,4.211323,0.40384334,0.6128313,1.3662633,,,,,
2018-04-14,1.35,0.522983,1.7490151,0.76328474,2.2202957,1.0458382,0.35617903,3.0745091,,,,,
2018-04-15,0.85,1.5712001,1.5197464,1.6454378,1.8236798,2.6693974,0.598312,1.6439157,,,,,
2018-04-16,0.85,1.1759533,2.7177787,0.9772181,1.5794153,1.3466297,1.2197833,0.4374686,,,,,
2018-04-17,0.6,0.8252232,1.2623228,1.0757439,0.9802472,0.8024832,1.4026711,1.2672489,,,,,
2018-04-18,0.45,0.78253263,0.90417624,2.3331728,1.9224683,0.8410711,1.2339711,1.0713165,,,,,
2018-04-19,0.6,0.81813204,1.4201804,2.11693,2.0843694,0.08555923,0.7378517,1.5539628,,,,,
2018-04-20,1.0,0.6213414,0.66567594,1.5058513,1.9247279,0.4586706,1.700223,1.1175302,,,,,
2018-04-21,0.95,0.43150547,2.0189364,1.2955787,1.5632924,0.3511917,1.6468632,1.2520458,,,,,
2018-04-22,1.0,0.92359424,0.6846166,0.7862498,1.8853948,0.962773,0.44291037,0.6545003,,,,,
2018-04-23,1.07,0.6124052,1.7107954,2.277934,0.0,1.1777478,1.5171213,1.3492059,,,,,
2018-04-24,1.75,1.2036318,2.005817,1.3546401,3.8370514,0.8738675,0.7644249,1.4901636,,,,,
2018-04-25,1.7,1.0497772,2.5850735,1.505652,5.3192596,1.1902366,0.48358715,1.6605456,,,,,
2018-04-26,1.48,1.4562389,0.7442062,0.9116658,1.1313568,1.9908769,1.055182,1.3443438,,,,,
2018-04-27,1.65,1.4785018,1.1174675,0.9799733,2.178664,1.4249945,0.89651555,1.362535,,,,,
2018-04-28,1.54,1.0682005,1.17887,0.76780653,1.0579499,1.1816419,0.0,1.9659134,,,,,
2018-04-29,2.0,1.544175,0.88570356,0.8792453,2.0798857,1.3229973,1.1551476,0.9413793,,,,,
2018-04-30,1.7,1.4465214,0.64392644,2.0180688,2.830019,1.280684,1.8992847,1.9789587,,,,,
2018-05-01,1.8,2.0972967,0.9644217,1.7623954,3.8110294,1.830854,1.1670914,2.2519407,,,,,
2018-05-02,1.95,1.8175092,0.8672678,2.1101093,3.8004637,1.495203,0.72875774,1.1857998,,,,,
2018-05-03,1.55,2.0721443,0.91601914,1.5436535,2.3982267,2.0649612,0.3136904,1.8144372,,,,,
2018-05-04,1.7,1.9954077,1.2555641,0.9293271,1.9909531,2.106086,1.2975343,0.61557764,,,,,
2018-05-05,1.7,1.2428811,3.013756,2.0486984,5.7248225,1.4547615,1.4009335,3.3476205,1.1618084,,,,
2018-05-06,1.82,1.6570572,0.8230186,1.8285203,5.041479,1.799803,0.47882703,1.2886807,1.3080723,,,,
2018-05-07,1.6,1.9574353,1.5713612,2.3197331,1.4040639,1.4017884,1.6040784,1.4796336,0.76022875,,,,
2018-05-08,1.4,1.4175133,1.335922,0.8319667,1.1269865,1.781907,0.9597884,1.0858392,1.4158895,,,,
2018-05-09,0.95,1.4894632,0.9978835,0.79229635,1.810343,1.5791737,1.2023962,1.9475777,1.2343268,,,,
2018-05-10,0.9,1.2483841,1.3448815,2.0997062,5.0959167,1.254093,1.5077262,1.4839871,1.0739511,,,,
2018-05-11,1.8,0.45585826,1.8203322,1.8408478,2.7310154,1.093407,1.541616,1.5578719,1.1559833,,,,
2018-05-12,1.8,0.8188716,0.9132376,1.8469778,2.7116642,0.9521171,0.53027815,1.8965116,1.461288,,,,
2018-05-13,1.8,1.5901525,1.8091623,0.8410813,2.5574226,2.0936453,0.5756617,2.451308,1.2928942,,,,
2018-05-14,1.8,1.5459365,1.1037675,0.78761953,1.7560412,1.4850119,0.5706771,1.3157873,1.6169745,,,,
2018-05-15,1.45,2.0647883,2.35956,1.0614305,4.7353954,1.8395227,1.519354,2.8287003,1.8713572,,,,
2018-05-16,1.5,1.5074465,1.661605,0.46763623,2.6593075,1.5401642,1.0612353,0.64651674,2.477064,,,,
2018-05-17,1.6,1.3174293,1.6464106,0.5046306,2.5373595,1.6256964,1.551089,1.0323858,1.8214129,,,,
2018-05-18,1.39,1.3752207,0.97957176,1.347112,4.505072,1.2806351,1.7417932,1.563871,0.41677827,,,,
2018-05-19,1.75,1.3867084,2.1773996,0.5584203,3.0839639,1.6603299,2.0875654,1.4577978,1.2219092,,,,
2018-05-20,1.9,1.5706886,1.5209769,1.1536813,2.1028662,1.244906,1.435473,1.0519569,0.95874447,,,,
2018-05-21,1.8,1.8514607,1.6527181,1.895474,1.532858,2.1022289,1.2193758,1.3335739,0.87960273,,,,
2018-05-22,1.8,1.7032193,2.7014976,0.7095953,1.3600518,1.8606788,0.99650824,0.96002567,1.4817297,,,,
2018-05-23,1.83,1.3769403,1.1116049,1.6137575,1.3570532,1.6010495,1.0435073,2.6369464,1.000886,,,,
2018-05-24,1.85,1.6639129,0.8026133,2.0817897,4.1769257,1.9495813,0.48725638,0.9009287,1.3975749,,,,
2018-05-25,1.98,1.646385,1.4826531,1.2040111,1.6233956,1.7891287,1.2083347,1.763763,1.3466547,,,,
2018-05-26,1.75,2.0230792,1.127804,1.903462,2.2536342,1.7233821,0.8342631,1.1081989,0.9229286,,,,
2018-05-27,1.12,2.011942,1.1940813,1.0089141,6.3290424,1.5148733,1.561484,1.0578668,0.5890597,,,,
2018-05-28,1.05,1.5347538,1.7493728,1.5220249,1.7692999,1.5999905,1.4378821,0.8933018,0.7369121,,,,
2018-05-29,0.65,0.3077952,1.5294877,1.7534553,2.1396816,0.26881826,1.2716572,1.33232,0.65546346,,,,
2018-05-30,0.68,0.5779484,1.112666,0.802834,4.2331657,2.139421,1.8804867,1.3969781,1.2640092,,,,
2018-05-31,1.8,1.1155885,2.2643864,2.480251,1.9486015,0.1459039,0.0,1.1000633,0.7832054,,,,
2018-06-01,1.95,1.0984023,1.2980084,1.9616162,5.608239,1.3966544,1.9324093,1.3182688,2.2127607,,,,
2018-06-02,1.5,1.9815507,1.9418107,0.7368998,0.99399346,1.6411994,0.55951196,2.299986,1.7054418,,,,
2018-06-03,1.7,1.4570143,1.8736535,2.6109278,1.8308423,1.800526,1.3192551,1.0830352,1.7496356,,,,
2018-06-04,2.1,1.4984208,2.1807625,0.8979768,2.538434,1.2249424,2.3094149,4.9757338,1.157349,,,,
2018-06-05,1.9,1.5712334,1.4629928,1.4349198,2.831601,1.66842,1.2530229,1.1912487,0.9005894,,,,
2018-06-06,1.9,1.6453761,3.187929,2.103938,6.436514,1.778305,1.4512091,2.0033598,1.492401,,,,
2018-06-07,1.75,1.569031,3.043834,1.1179352,3.1957953,1.7695743,0.31024447,1.7498418,1.2127929,,,,
2018-06-08,1.48,1.9581516,3.258119,1.3336062,1.2845554,1.5767848,0.5667554,1.8545778,1.6151303,,,,
2018-06-09,1.4,1.6580093,1.8441187,1.7141595,1.5575818,1.4173957,0.7749061,1.0101978,0.93229103,,,,
2018-06-10,1.4,1.1923105,2.0398555,2.0296392,1.1928271,1.4405104,1.8608555,1.8949412,1.3884664,,,,
2018-06-11,1.4,1.2750108,1.5829375,2.592484,1.7219276,1.5697734,0.97184736,1.3256449,0.6260553,,,,
2018-06-12,1.78,1.8498602,0.9558432,2.1377928,2.259682,1.574436,0.6143489,2.3100398,1.7864717,,,,
2018-06-13,1.65,1.1437842,1.0419823,1.4812893,3.621869,1.3186097,1.6124772,2.8711958,1.2983061,,,,
2018-06-14,1.25,2.1913989,1.4251014,2.1912453,3.0609417,2.0162578,0.6276283,3.5740366,1.5033343,,,,
2018-06-15,1.74,1.5745677,1.2342147,1.2289963,4.1652174,1.6765138,1.2590703,1.2803171,1.2513546,,,,
2018-06-16,1.54,1.3721782,1.3716692,1.0951436,3.4642072,0.97925156,2.1660616,1.1819367,0.82765746,,,,
2018-06-17,1.4,1.7130415,2.2524712,1.3150046,3.9812605,1.7771972,1.4171913,1.4157127,1.2191478,,,,
2018-06-18,1.5,1.8188984,3.7292233,2.7843091,1.7201252,1.4305894,2.3192725,4.725404,1.5456833,,,,
2018-06-19,1.45,1.058977,2.0970967,1.860109,0.77543324,1.1382678,1.4702126,2.1940506,0.5420678,,,,
2018-06-20,1.2,1.685047,2.1843176,1.6235576,2.1142802,1.247186,1.1554358,4.093218,1.264498,,,,
2018-06-21,1.52,1.7846055,2.5678065,3.1746793,1.4739866,1.323843,1.7401158,0.72160447,0.7986906,,,,
2018-06-22,1.28,1.0535405,1.1516992,1.9855777,0.6687713,1.7404542,1.7773497,1.5187309,1.6719421,,,,
2018-06-23,1.32,1.8633808,2.1887481,0.9229298,3.4514706,1.393997,0.9233802,1.6867073,1.5410632,,,,
2018-06-24,1.45,1.3340988,3.6640193,2.590956,0.64500314,1.7083333,1.2077492,2.4490855,1.1080661,,,,
2018-06-25,1.75,1.5402018,1.5069491,1.6882851,1.7617662,1.4026684,1.0018489,1.9586139,1.1499277,,,,
2018-06-26,1.5,1.8711743,1.6490918,1.0713812,2.155723,1.2827169,1.071707,1.1208344,0.947397,,,,
2018-06-27,1.25,1.6621081,1.763582,0.8641896,2.8280518,1.3045268,2.3797128,1.4738009,1.1807147,1.6186289,,,
2018-06-28,1.35,1.3117077,1.6951064,0.7411937,3.6837742,2.0331528,1.3050351,2.5251236,0.66658443,1.3391778,,,
2018-06-29,1.85,1.2430359,2.577387,2.1070335,3.2992475,1.2074251,1.6514128,1.3181709,0.0938099,1.0439401,,,
2018-06-30,1.83,1.2828048,1.7122326,1.138178,4.446212,1.5066763,0.66087687,1.972319,1.4322522,1.5558125,,,
2018-07-01,2.0,1.4060639,1.2157717,1.1447458,2.1786346,2.0558634,0.7296513,3.780743,0.73660207,1.9722767,,,
2018-07-02,2.0,2.1181304,1.3481596,1.2368772,2.9537642,2.148705,0.8847,1.2954079,0.87703425,1.3532702,,,
2018-07-03,1.4,1.9877007,1.2194316,1.7047578,3.9380913,2.0385857,1.502503,2.2098618,1.4896048,1.575261,,,
2018-07-04,1.96,2.1512136,2.3327668,1.2274344,3.6569896,1.9106265,1.3755579,3.3813484,1.09722,1.7853584,,,
2018-07-05,1.5,1.3023959,1.6632415,1.6315563,2.1731079,0.895427,1.1260829,2.9282048,0.9259084,1.1361552,,,
2018-07-06,1.35,2.657604,1.7760417,2.4702904,8.40425,2.0948908,1.0372809,1.3877581,1.0493976,1.8657482,0.8341308,,
2018-07-07,1.65,1.2707683,1.0970893,1.3007635,3.528216,1.0010793,0.5063033,2.3676145,2.0239038,1.0744392,0.6554545,,
2018-07-08,1.54,2.0666795,1.3804915,0.89978856,1.65554,1.1786933,1.0765517,1.7464442,0.8921031,0.9943708,1.1460416,,
2018-07-09,1.7,1.6654493,1.7464982,0.5179779,1.7080089,1.6606274,1.2565402,4.554426,1.1245234,1.9228997,1.7533906,,
2018-07-10,1.0,1.4463892,1.4028229,1.4463987,5.0654154,1.4971094,1.269567,1.7759066,0.9613537,1.6660608,0.19155255,,
2018-07-11,1.75,1.5910574,2.2714355,0.90074337,2.418613,1.3097452,1.5123618,1.5696844,0.7653669,0.81561524,1.3758284,,
2018-07-12,1.7,1.9044226,0.9835428,2.4339397,1.848458,1.1447585,1.1349602,0.69420534,1.2227342,1.0830483,1.3367325,,
2018-07-13,1.25,1.6402884,2.4746115,1.2274432,3.4185765,1.4044945,1.3998429,2.0399325,1.1648942,1.4859544,0.97725904,,
2018-07-14,0.97,1.8682674,1.6874986,1.0428146,1.6991297,1.7721379,0.75009894,2.0044544,1.4564832,1.8529865,0.6579691,,
2018-07-15,1.38,1.0745506,1.854801,1.4602267,4.4700856,1.1490496,1.3085747,2.276585,1.0253537,1.3210857,0.93031484,,
2018-07-16,1.35,1.153803,1.2171967,1.5128845,4.0950313,0.65499526,1.6918453,1.4758681,1.5585836,0.83485216,1.5539104,,
2018-07-17,1.25,2.3861973,1.9458244,1.4340318,2.6737819,1.2986162,1.3344014,4.685369,0.7796406,0.93823016,2.328428,,
2018-07-18,1.2,1.7632359,2.5094898,2.0819974,3.7356327,1.3758408,1.0756402,1.1528751,1.7771871,1.2063029,1.1799614,2.1670406,
2018-07-19,1.65,1.227485,2.7817032,0.0,4.388107,1.4829904,1.2353112,1.6194134,0.91127855,1.6036291,0.8414507,4.0240674,
2018-07-20,1.57,1.4686066,1.3996266,1.406566,1.3516144,1.2347358,1.4793442,4.336194,0.68237436,0.94337296,1.4010754,1.3314153,
2018-07-21,1.65,1.563367,2.0453591,0.75582385,4.698296,1.156197,1.4630356,1.4317322,1.1867471,1.7598712,1.3998811,0.37483162,
2018-07-22,1.75,1.5102326,1.7531594,1.2461782,3.5207121,1.9785434,1.4076567,1.4845512,1.8912457,2.4300673,2.5521677,0.6386253,
2018-07-23,2.09,1.5475812,2.1928368,1.4564389,5.740654,1.4822611,1.5768434,1.2933556,1.112906,1.727854,1.097663,1.498049,
2018-07-24,2.3,1.5941399,1.2792674,1.9763036,2.062664,1.8022422,0.84537363,2.077126,1.0029248,1.6936611,0.0,0.8987005,
2018-07-25,2.15,1.7840995,1.4470092,3.393391,1.194654,2.0230575,1.3191158,3.4107718,0.07180096,2.1219976,1.1964599,1.4586626,
2018-07-26,1.9,1.8237658,1.4462516,1.4283133,2.8644812,2.3085659,1.7400286,2.5764546,2.0275345,2.603016,0.46219712,0.8636481,
2018-07-27,2.2,2.3283684,1.296442,1.5233535,3.6245465,1.9097996,1.0943897,1.2529652,0.70377856,2.0260665,0.1730419,2.1997433,
2018-07-28,2.18,1.7473403,2.0500588,2.2062433,0.54409474,1.6618149,0.6372907,3.9853966,1.1414057,1.293151,1.568637,2.080849,
2018-07-29,2.17,3.1852543,1.0203612,1.2255844,1.78677,2.364485,0.86309355,1.8278534,0.85288733,1.5601729,3.1983356,1.214849,
2018-07-30,1.67,2.1357923,1.1684643,3.0137837,0.8496917,2.112652,2.0387921,1.7043803,1.022221,2.1401808,0.8709433,2.025234,
2018-07-31,2.0,3.2350905,1.8692118,0.6944405,1.9354986,2.1366806,1.7417239,1.1298561,1.9694237,2.00324,1.4346706,1.8836474,
2018-08-01,2.0,1.8489121,0.16810773,1.6488574,3.8342364,1.3541954,0.73270124,1.6046818,1.2191199,1.5507838,1.55346,1.3257327,
2018-08-02,2.0,2.254463,2.3215065,2.8688745,2.127157,1.9263687,1.4159625,4.32795,1.6777563,2.1391468,0.85807884,1.494183,
2018-08-03,1.9,2.3845515,0.83872193,1.5576118,7.042643,1.29029,1.5207858,1.0835847,1.9161291,2.1294906,1.1882092,1.2917191,
2018-08-04,1.79,2.043129,1.7177985,2.1124794,2.2523935,1.4737216,0.8904515,1.4936072,1.574964,1.8018366,0.49725,2.1453915,
2018-08-05,1.8,2.0346384,1.7595763,2.274036,2.6506531,2.3859236,1.0370194,1.8172163,1.9134607,1.9808562,1.0705181,2.0013947,
2018-08-06,1.82,1.5592372,2.010722,2.342523,3.3773346,2.078801,1.4886504,2.4826403,1.2858155,1.529809,1.441912,2.8936267,
2018-08-07,1.75,1.79906,1.9902198,2.392075,3.794077,1.8671507,2.1479132,0.16122518,1.0024351,1.8849654,1.8763487,2.3722844,
2018-08-08,1.36,2.0211298,2.8332596,1.3108416,5.2442274,1.5462968,1.8784417,1.0994085,2.108508,1.0985692,1.9053547,0.82286036,
2018-08-09,1.55,1.8550464,1.9644737,1.5958612,4.8886766,1.7226825,1.0437467,1.173779,1.3806608,1.630946,0.55730695,2.1035762,2.7704008
2018-08-10,2.05,1.400427,2.400519,1.505051,4.246723,1.26431,1.524826,1.7171123,1.5442578,1.4768584,1.4730622,0.6994659,1.8638582
2018-08-11,1.85,1.7065635,2.3558354,1.6047964,2.986841,0.6781599,2.1202984,2.1308901,0.77063066,1.4818358,4.3120484,1.4625449,1.1144754
2018-08-12,1.95,2.2023337,3.140316,1.3595101,4.92305,2.1508248,1.4427458,1.4098715,1.6685983,2.029897,2.3262587,1.1406419,1.5554876
2018-08-13,1.85,1.8871826,1.2882534,0.99406147,3.6664944,1.822204,1.2752912,2.0937388,1.041474,1.5247388,1.5139831,1.2635478,1.116055
2018-08-14,1.91,2.1499825,2.447291,1.3024122,6.012748,2.130947,1.592199,1.9435999,1.0995136,1.9610401,3.3522584,1.2710506,1.1643368
2018-08-15,1.65,2.0070753,1.4034946,1.3840122,2.6148417,1.8666661,1.785793,1.6226447,1.5086441,1.5067941,2.5804436,1.6885709,1.5787116
2018-08-16,1.94,1.7720447,3.3086843,1.2420627,2.6068883,1.7806768,1.371728,0.7605152,1.9120077,1.9534984,1.5703231,2.2519662,1.5985322
2018-08-17,1.88,1.7030666,1.5926661,1.5517966,2.9287736,1.7356023,1.4817586,1.9299138,1.4855199,1.8716142,2.006548,2.3742778,1.3415668
2018-08-18,1.5,2.5239043,1.9624059,0.9244613,1.5261614,1.7792958,2.1798925,1.7485204,1.7292805,1.5948758,2.0016022,1.2977731,1.4390439
2018-08-19,1.3,1.6083643,1.3409122,1.9028918,2.2285028,1.8499244,1.7395084,1.7747756,4.375618,2.1654098,1.6986878,1.6396834,0.60706383
2018-08-20,1.88,1.4576944,2.8341663,1.9760692,5.114067,1.4045516,1.3612362,3.4006155,1.9843049,1.5203375,0.49383077,2.152453,1.5537515
2018-08-21,1.9,1.1915686,1.8844306,2.760599,2.9723465,1.233815,1.2021093,2.0310516,1.6141319,1.3529243,7.469054,0.7838591,1.3542949
2018-08-22,1.9,1.9182206,1.5213743,1.0893134,4.3307505,1.434307,2.1142373,2.3832033,1.1868389,2.1732986,1.0952945,1.1080544,1.717473
2018-08-23,2.08,2.297859,1.6665516,3.8399787,1.8673462,1.8199366,1.6506033,1.399129,0.7666559,1.3664415,1.8035614,3.1084874,0.84715813
2018-08-24,2.0,1.9734994,1.2234411,3.352359,4.142903,1.8797534,1.0146229,1.6486181,1.0182402,1.6314598,1.2306161,1.4157194,2.4042492
2018-08-25,2.05,2.208473,2.241328,10.806519,7.723599,2.0245283,1.5734285,3.7306457,1.8538572,1.6579561,2.0984273,0.26561055,2.1058373
2018-08-26,1.55,2.2600682,1.2914062,1.3631408,4.832101,1.801837,1.5022775,1.4004953,2.4019504,2.1213489,2.610968,2.1886947,1.7430307
2018-08-27,0.9,1.9123068,2.0448003,1.7652863,2.593757,1.6222692,1.6232871,2.3651364,0.63607,1.9548397,0.6576967,1.1292849,1.2949386
2018-08-28,0.89,1.1623846,2.7166052,3.3527853,1.7099789,1.4541692,2.407819,2.145379,2.4469259,1.3369894,1.307759,1.5791115,1.0996794
2018-08-29,1.5,1.2867436,1.3000736,3.3946471,6.4279394,1.1598438,1.6403693,0.1643294,1.7156442,1.5194478,1.6852977,6.53357,2.497174
2018-08-30,1.5,1.0420523,2.9555898,2.5169015,3.35211,0.40041506,1.8490713,4.8767533,1.2355102,1.349817,2.501469,2.0893593,1.3710991
2018-08-31,1.7,1.8252091,1.1465902,3.5971048,9.383203,1.4140227,1.6931742,1.4817134,0.9790722,1.3973919,1.4749608,1.7460076,1.3902638
2018-09-01,2.67,0.5281033,1.4230347,1.0831698,2.5103192,1.3219782,1.4291531,2.6608112,0.9479825,1.6240888,1.6587439,1.7819461,3.0589728
2018-09-02,2.7,1.8068777,1.962145,2.1113777,5.694318,1.6311306,1.1829696,1.9149774,1.1850172,1.8272855,3.9203427,1.2701211,2.1684275
2018-09-03,3.02,2.5524065,2.0547903,0.6575416,6.3194327,3.2199438,0.5947699,2.8117707,0.46771517,2.7870831,0.8681306,1.2937645,1.4831445
2018-09-04,3.52,2.516515,2.199486,3.5548058,4.5298667,3.0751376,1.5732313,1.6170115,0.6269922,2.394313,1.6210312,1.7495437,2.002839
2018-09-05,3.1,2.452838,1.5865167,1.5424497,4.378925,3.0217686,1.6955558,1.5743707,1.3527524,3.3297677,1.4151591,1.0892078,1.4604697
2018-09-06,3.05,3.2365868,2.997572,1.1834507,3.35776,3.4380376,1.6148322,2.7277482,1.4849299,4.0748925,0.77855814,1.2902467,1.4428022
2018-09-07,3.2,2.6528764,1.7584134,1.3630302,3.412307,2.6983907,0.50800115,3.1415305,2.1746628,3.0696237,0.87146705,0.3932681,2.1360192
2018-09-08,3.25,2.6737592,2.2467575,2.1593947,3.4880037,2.8896382,1.6128207,1.5442431,1.4554026,3.1275015,0.6054939,1.6028374,4.0095162
2018-09-09,3.3,2.2754836,1.7808682,2.1808848,5.122574,3.554717,1.5849694,1.095585,1.5979629,3.5469506,0.74393886,1.9504637,1.2737843
2018-09-10,3.37,2.6615148,1.7608188,1.7271876,5.601164,2.7817223,0.7121041,0.9439484,1.8084869,3.0695415,1.1523951,1.1979109,1.712464
2018-09-11,3.35,2.7639494,1.688529,1.4883918,4.344725,2.8504224,2.202204,3.6306224,1.5579504,3.8228195,1.6647091,2.0447845,2.1192882
2018-09-12,3.4,3.550047,1.6752336,1.3366418,1.9119016,3.185088,1.3483812,1.3673723,0.809674,3.709647,1.2238991,1.1758001,1.664582
2018-09-13,3.45,3.5962644,1.981688,1.6316309,3.921535,3.2491667,1.028542,2.3933342,1.4236865,2.923362,2.0919778,0.73413944,2.112313
2018-09-14,3.52,3.3997672,2.4312022,3.9428759,6.516781,3.4468794,2.0677602,1.2232237,1.0198505,3.16359,1.2845969,0.7637629,1.5570213
2018-09-15,3.56,3.476686,2.3192914,2.737051,5.498253,3.4883196,2.3884735,5.0606294,1.2901876,3.3167799,1.4977572,0.77889746,3.0565538
2018-09-16,3.02,3.2542377,2.0603473,1.6249483,4.0905395,3.49557,0.82536954,2.2571263,1.3762017,3.0864267,4.1120973,1.3009359,1.2894446
2018-09-17,2.22,3.830185,3.3108666,1.0640045,3.558155,3.8214834,2.2668786,2.3162181,2.3805168,3.5081582,1.188172,1.41651,2.0902698
2018-09-18,1.83,2.6160634,3.489176,0.44999504,2.3814228,2.8763595,2.9041314,1.9476675,1.2976843,2.56744,1.2460096,1.4484857,0.9978392
2018-09-19,1.89,1.7700857,3.924653,4.8934274,2.6448376,1.5927175,1.9458243,1.0099635,0.7149911,1.7664618,3.0925422,1.1757576,1.920723
2018-09-20,1.98,1.8435189,4.841029,1.9004985,4.4279304,1.5595524,2.819529,3.2432175,8.065082,2.040223,1.6972772,1.636822,1.6019754
2018-09-21,1.9,2.2946103,4.9316654,2.531294,4.0134454,1.8158417,2.428214,2.5587463,4.2075014,1.634615,2.2439752,4.950153,0.55756396
2018-09-22,1.49,1.5664259,4.076678,2.016333,2.9295511,1.6844454,2.1476276,1.81209,1.6219747,2.037267,1.2508973,5.1311817,3.4897325
2018-09-23,1.3,1.7541876,2.8257916,1.8152149,3.884412,1.7392651,1.6688844,2.925079,0.6061353,1.9611183,1.2902313,1.6890789,1.8946422
2018-09-24,1.75,1.210201,3.9935725,1.9955809,3.6457481,1.1997833,1.6639113,1.3007665,1.5304917,1.9825957,0.9613116,1.9985938,1.5425276
2018-09-25,2.15,1.4436256,2.6003916,1.4108883,4.127864,1.346853,2.1956186,2.2390559,1.0896493,1.8069551,1.3946707,0.8553318,2.500105
2018-09-26,2.59,1.657922,3.838617,2.071605,4.406288,1.5130612,2.077239,1.6111594,2.1208668,1.4937428,4.5020905,4.0110364,1.5464658
2018-09-27,3.05,2.5288024,3.9761672,2.2623723,7.3181767,2.3938298,2.0066156,0.9531973,1.2650492,1.8494129,2.3625526,1.29623,1.6323733
2018-09-28,3.0,2.503017,4.4705024,1.061955,4.296633,2.6002176,3.3055801,0.0,1.5867809,2.518797,2.2228193,1.0319257,0.7534887
2018-09-29,3.4,2.6541295,6.2056093,1.0499179,4.114801,2.774303,3.9372463,1.4726974,0.9773436,3.2519357,3.6182215,2.647767,1.3694317
2018-09-30,3.7,3.0203156,4.374198,2.136381,1.6291043,2.9712105,2.7780547,3.4879415,5.6184793,2.750907,1.4727374,4.024227,1.4060621
2018-10-01,4.2,3.40191,2.6188004,2.149904,3.4215786,3.3364964,2.0607998,3.6354828,0.9544203,3.354488,0.9294081,1.1845015,1.0547154
2018-10-02,4.3,3.3085096,3.0549843,3.3320162,2.141098,3.059278,1.8634609,1.440453,1.235475,3.6526608,1.1078087,2.260998,1.5637589
2018-10-03,4.3,4.157415,1.9087278,3.598875,3.0012074,4.2014885,2.1020749,2.0198793,1.558476,3.731709,1.8296019,2.547447,4.0318747
2018-10-04,4.29,3.96729,2.1640615,2.0370135,1.4083558,4.415719,2.497034,2.590317,1.0446664,4.1610427,1.1952384,4.3107834,6.2941585
2018-10-05,4.25,4.6267443,2.028909,2.0703738,6.9319763,3.5581646,1.4269056,2.9740765,1.0770675,3.7749863,1.471944,1.2556827,0.26480827
2018-10-06,4.15,4.1454897,1.8670077,1.8307673,2.1352668,4.1016192,1.7624769,2.5770047,1.2697366,3.8646913,1.0250256,4.4094934,1.9844623
