dt,observed,Mercedes_Level_no_Covariables_7_1,Mercedes_Level_+_Mercedes_Rain_7_1,Mercedes_Level_+_All_Levels_7_1,Mercedes_Level_+_All_Levels_+_All_Rain_7_1,Mercedes_Level_no_Covariables_7_7,Mercedes_Level_+_Mercedes_Rain_7_7,Mercedes_Level_+_All_Levels_7_7,Mercedes_Level_+_All_Levels_+_All_Rain_7_7,Mercedes_Level_no_Covariables_7_30,Mercedes_Level_+_Mercedes_Rain_7_30,Mercedes_Level_+_All_Levels_7_30,Mercedes_Level_+_All_Levels_+_All_Rain_7_30,Mercedes_Level_no_Covariables_160_1,Mercedes_Level_+_Mercedes_Rain_160_1,Mercedes_Level_+_All_Levels_160_1,Mercedes_Level_+_All_Levels_+_All_Rain_160_1,Mercedes_Level_no_Covariables_160_7,Mercedes_Level_+_Mercedes_Rain_160_7,Mercedes_Level_+_All_Levels_160_7,Mercedes_Level_+_All_Levels_+_All_Rain_160_7,Mercedes_Level_no_Covariables_160_30,Mercedes_Level_+_Mercedes_Rain_160_30,Mercedes_Level_+_All_Levels_160_30,Mercedes_Level_+_All_Levels_+_All_Rain_160_30,Mercedes_Level_no_Covariables_365_1,Mercedes_Level_+_Mercedes_Rain_365_1,Mercedes_Level_+_All_Levels_365_1,Mercedes_Level_+_All_Levels_+_All_Rain_365_1,Mercedes_Level_no_Covariables_365_7,Mercedes_Level_+_Mercedes_Rain_365_7,Mercedes_Level_+_All_Levels_365_7,Mercedes_Level_+_All_Levels_+_All_Rain_365_7,Mercedes_Level_no_Covariables_365_30,Mercedes_Level_+_Mercedes_Rain_365_30,Mercedes_Level_+_All_Levels_365_30,Mercedes_Level_+_All_Levels_+_All_Rain_365_30,Mercedes_Level_no_Covariables_500_1,Mercedes_Level_+_Mercedes_Rain_500_1,Mercedes_Level_+_All_Levels_500_1,Mercedes_Level_+_All_Levels_+_All_Rain_500_1,Mercedes_Level_no_Covariables_500_7,Mercedes_Level_+_Mercedes_Rain_500_7,Mercedes_Level_+_All_Levels_500_7,Mercedes_Level_+_All_Levels_+_All_Rain_500_7,Mercedes_Level_no_Covariables_500_30,Mercedes_Level_+_Mercedes_Rain_500_30,Mercedes_Level_+_All_Levels_500_30,Mercedes_Level_+_All_Levels_+_All_Rain_500_30
2020-05-27,1.0,-6.2612743,0.38232005,0.7425257,0.7968774,0.15236697,0.7334453,0.06748992,0.051636368,0.09272051,-0.011832058,4.1684,0.3785423,1.2825459,-0.038033843,0.9326706,1.4235293,-0.081400394,0.01772952,0.73934025,0.45387775,0.5936889,0.8735831,1.3170741,0.96388644,0.73452413,1.2452363,0.9419452,0.34065545,1.5408643,0.27398837,0.37879038,1.115597,-0.85654783,0.6338469,0.8352128,1.0906458,,,,,,,,,,,,
2020-05-28,0.86,-0.2532717,0.43896723,0.4477061,0.3467403,0.0737603,0.18430462,0.18738022,0.7924219,0.6286515,384.43735,0.19424146,0.18946558,0.62995183,1.0009719,1.1428854,1.8985314,1.0579635,0.5432501,0.5471709,0.6010757,0.85276574,1.4861374,0.8957759,0.100642204,1.4556916,0.5519197,0.8612324,0.9575931,1.2534115,0.9417788,0.034447193,0.35104275,1.6598454,-0.68810344,0.86668706,1.2255979,,,,,,,,,,,,
2020-05-29,0.8,0.21236682,0.5621323,0.69258565,8.163891,0.08078551,0.028754115,0.06808072,0.04023993,-0.35955846,0.28786406,4.9591503,1.7677681,0.7282753,1.1298643,0.5004063,1.7723837,1.067381,0.9788761,1.5539615,1.5135796,1.2626339,1.4364105,1.1814208,0.6851526,0.2793429,0.49551642,0.914266,1.0105156,0.693102,0.638891,0.4590279,0.49340892,0.4366485,0.1979475,0.07170677,-0.12274575,,,,,,,,,,,,
2020-05-30,0.89,0.4720294,0.6912374,0.6298152,0.04971528,0.13833177,0.07028735,0.08160043,1.8930393,-0.20649916,0.11887312,0.081821024,1.1966705,0.90410465,0.42561632,0.98861045,1.1308837,0.09797549,-0.07310963,1.5767146,0.602187,0.12134707,0.80418366,0.33029616,0.416107,0.78982544,1.261024,0.52637327,1.3323393,0.73051775,0.9279995,0.13615751,0.2958039,0.158234,-0.2944541,0.12660134,0.4295647,,,,,,,,,,,,
2020-05-31,1.2,0.6244436,0.6453037,0.8287802,-0.11130148,1.4931524,0.28887594,0.08701658,0.101828694,7.619568,0.06862649,0.7327341,1.0168238,0.61299765,0.9582746,0.31864953,0.47678947,0.5905251,0.37135023,1.2179588,1.3575323,0.08188689,0.8560231,1.2394627,1.5081967,1.3272238,0.18089902,0.5770643,0.10876608,0.6015291,0.80406487,1.8832488,1.1224632,0.79504204,0.939286,1.3625429,0.42589748,,,,,,,,,,,,
2020-06-01,0.4,0.14771348,0.42536554,0.72857845,1.3312097,0.2515509,0.2060656,0.116413,-0.23844647,1.9625264,-0.009867668,28.89275,-0.61207217,1.2242523,0.2784546,0.81036174,1.5798705,-0.40213346,0.21845889,0.7162656,1.2442435,0.9906101,0.8866338,2.4344301,0.31722945,1.2153401,1.014035,1.3782574,0.33787274,1.1946146,0.9630133,1.0041999,1.2983065,1.143193,1.0167711,0.3807392,0.20800173,,,,,,,,,,,,
2020-06-02,0.9,1.0413363,0.1601767,0.27595514,0.1786148,0.27180558,0.22356057,1.7938372,0.14586455,0.5337044,0.57830006,0.29737943,2.2927628,0.697291,1.5403204,0.7298789,1.2296958,0.29830676,0.44402945,1.702889,0.83973783,0.91041064,1.205175,1.4258747,1.655184,0.79593015,0.49625897,0.4821676,0.76675284,1.3810586,1.68525,0.6927061,1.2520027,0.7683594,0.32164705,1.142073,1.7750102,,,,,,,,,,,,
2020-06-03,1.05,0.29656035,0.9823141,0.9337734,0.84254277,0.2545187,0.49759138,0.20520234,1.0262352,0.072918415,1.8199842,0.11806032,1.4708747,0.45992666,0.47634524,1.3659277,1.2979681,0.31109083,0.7717808,1.1969184,0.41435748,0.0839715,0.46868932,0.44884306,0.020161986,1.1147664,0.75993836,0.62144315,1.2822106,0.7549641,0.5569383,0.94577336,1.6012865,0.19117033,0.5802195,1.0631998,-0.26990068,,,,,,,,,,,,
2020-06-04,1.22,-0.045093775,1.0651056,0.34942144,0.85624033,0.086414695,0.39553618,0.28392524,0.045340538,1.2442739,0.19653653,0.07245293,0.091199696,0.22199023,1.5208528,1.3858514,0.6455881,0.624809,0.71363163,1.5382739,1.1545058,0.20173365,1.6827593,0.8264661,-0.4447602,1.1647758,1.1992024,1.0209525,0.94322777,0.94778204,0.91759515,0.59034824,1.5242052,1.0126679,0.90807354,-0.47258878,0.387326,,,,,,,,,,,,
2020-06-05,0.85,0.049331665,1.2663987,1.2564081,1.2890493,0.66308975,2.162532,0.33929992,0.26845652,0.48809624,0.6175903,0.070556045,0.5436207,2.031353,0.9738481,0.80462873,0.5727566,0.9954509,0.16356891,0.6336392,-0.087854266,1.3268814,0.8083642,0.67405456,1.6555271,1.3034468,-0.04933536,1.2192295,1.123645,1.1095643,1.3965979,1.3094811,1.0039186,0.78764737,1.5040398,0.9983329,1.6409056,,,,,,,,,,,,
2020-06-06,0.87,0.7594862,1.0208713,0.025881529,1.4511759,1.0143391,0.85924345,0.57819927,0.89383525,0.4360215,0.044899166,0.2583478,0.7831249,0.38783485,0.6719959,0.7166921,0.99689585,0.9097287,0.3661661,0.45492184,1.2413235,0.25582814,1.0199157,0.8888998,0.4012354,0.6585032,0.9929126,0.29872155,1.0347424,0.37574434,1.1653395,0.7114996,0.40483606,2.3982584,2.97363,0.761994,2.1614594,,,,,,,,,,,,
2020-06-07,1.3,0.33227795,1.2959647,0.8191979,0.8099022,0.84007955,0.563834,0.96889806,0.76144505,0.8461331,0.12176043,0.97515905,-0.21682692,0.13626313,0.9816685,0.6757821,0.7001117,0.43937463,1.7262225,1.2678863,2.0896156,0.5214241,0.7250552,0.7614393,0.86935467,0.9066918,0.9630858,0.93283284,0.61322963,2.063577,1.0582612,0.91898286,-0.08472216,0.5948826,1.1439869,0.87515485,1.7108128,,,,,,,,,,,,
2020-06-08,1.35,0.42844808,1.3081691,1.1684042,0.72923225,0.32644236,1.0379223,0.9395857,1.0633965,0.42413014,-0.28619468,1.8793888,0.2832219,0.6625924,0.33457845,0.8921606,1.3496072,1.6421425,0.65009737,0.9472734,0.54472804,0.15490323,0.26190943,0.32275838,0.55094695,0.72670937,1.2731295,1.4422805,1.7816844,0.8678334,1.405122,1.3545358,1.1324742,-0.85493267,0.91053903,3.131134,0.7429849,,,,,,,,,,,,
2020-06-09,1.25,1.5420088,0.5886619,0.9662083,0.5366714,1.1895413,1.3015363,0.9153341,-0.6222551,0.09275314,-0.13622558,0.2546572,0.10363352,1.6920111,1.1776848,0.9194769,1.0016437,0.98885804,0.7713961,0.88228196,0.9077071,0.75167,0.51169825,1.4351176,1.3117193,0.9142498,1.1884112,0.68271327,1.5955921,0.74083734,0.577016,0.868757,0.25843787,-0.4525441,0.79193866,-1.7659885,1.6162175,,,,,,,,,,,,
2020-06-10,0.9,1.3851056,1.2412316,1.5231836,1.3436012,0.3606071,0.72832125,1.2520189,1.0603671,-0.17820817,0.21740994,0.47042572,2.725833,0.7850741,1.7830889,0.93948126,0.84801036,28.727518,1.2854466,1.1744457,0.99877703,0.58235264,0.85724235,0.73554426,0.9816412,1.5927604,1.0160825,1.1160882,1.7266421,0.40339184,2.1324813,-0.38982916,0.7685585,1.3781493,0.66453505,0.6088166,0.18674552,,,,,,,,,,,,
2020-06-11,1.0,1.1019344,0.62523764,0.20364803,1.2893527,0.105495274,0.35719496,-0.028398097,0.99941826,-0.25334668,0.3468888,0.8302561,-0.88215506,0.8191391,0.64337945,0.9027205,0.6403464,1.5455903,1.3268032,1.1554343,0.30662864,1.1883177,1.1360737,0.7969707,0.547517,0.9720973,1.1432345,0.736642,0.9443146,2.2760756,0.920437,0.7899878,0.9887718,0.33119142,1.5272449,1.2959476,-0.014492154,,,,,,,,,,,,
2020-06-12,0.95,0.2083286,0.3505183,0.73214424,0.55698216,0.020297706,-0.16114038,0.35272586,0.17792398,-0.043596864,0.20830062,-0.03231147,2.1749878,0.75870603,0.43045694,0.8143387,0.52156305,0.39555132,1.1620214,0.041829705,1.5699909,1.1778535,0.6365853,0.57739854,1.7221682,1.1049743,1.4995788,1.1427137,1.0613166,0.35276687,0.95151067,0.5385655,0.35273755,0.10823786,0.8891829,0.741295,0.9985557,,,,,,,,,,,,
2020-06-13,0.95,0.29597217,0.97844386,0.5480241,0.46344346,0.40064335,1.0918937,1.1833425,1.8586603,0.94305074,0.061986804,1.6665294,11.094205,0.5947741,1.2279673,0.8477042,0.58471125,0.5504163,0.98995304,0.8116942,0.8676562,0.25291485,0.6015648,1.5266593,0.5945666,0.3522179,1.9096329,0.7505878,0.5590714,0.3922,1.1230729,1.1118035,2.0846,2.123142,1.5078746,1.552763,1.3296361,,,,,,,,,,,,
2020-06-14,0.84,-0.04172194,0.8287699,0.6341319,1.2009532,0.6031779,1.4773633,0.31880355,0.8833753,0.28432953,0.06571096,0.22824119,0.3819125,0.8777572,1.0145586,0.73533404,0.5985541,1.3558674,0.41864353,0.31113952,0.61951685,0.24637401,1.9319292,1.5784231,0.7692038,0.43971038,1.0448806,0.9735998,1.441764,1.1171266,0.023628592,0.13947356,0.9708369,-0.2853371,-0.37335384,0.7337121,0.55339754,,,,,,,,,,,,
2020-06-15,0.9,0.89995193,0.21024752,0.86489105,2.9222903,0.84054923,0.3639738,1.7017152,2.054032,0.06015891,0.37858698,0.79920167,-1.0254896,-0.15250039,0.759009,1.1147087,0.95629376,1.677012,1.485987,0.842946,1.0359596,0.12948239,0.55325514,1.1629201,0.25721127,0.70865905,0.5786388,0.8266691,0.4014728,0.8975656,0.6929467,0.85824597,1.533484,1.2030876,1.5238125,1.7731743,0.304528,,,,,,,,,,,,
2020-06-16,0.55,0.9208695,0.7979754,0.7428448,0.8378839,0.38763416,0.63676196,1.3633802,1.4525418,-0.36163348,1.4578781,0.2258814,0.24363662,0.8637879,1.7132329,1.3395531,1.4018455,1.3007702,0.6868607,0.87152386,1.6963458,1.3285843,1.3138907,0.6614226,0.37491578,0.51550984,0.8017272,0.92272174,1.1024082,0.33021784,0.6963762,1.6768277,0.30706263,-0.33636546,0.051782012,1.3723452,0.5330765,,,,,,,,,,,,
2020-06-17,0.35,0.60720676,0.4396293,0.92816484,0.5638968,0.21863014,0.77041346,1.1582706,0.56947196,0.56559455,3.367121,0.039282218,0.5750982,0.43954355,1.0151643,0.4829315,0.643685,1.0588878,0.69814163,0.8977391,1.6613493,1.4479935,1.8017279,0.5422937,-0.07709229,0.98419636,0.5453085,0.6787586,1.0514443,0.67039514,0.35222065,2.89886,0.55297387,-0.22241533,0.36065423,0.77643216,0.82950735,,,,,,,,,,,,
2020-06-18,0.35,0.35665277,0.1761635,0.82729447,0.2867341,0.13877958,0.7838276,1.2921175,1.3198858,0.050103784,2.9869304,1.0944084,0.5394128,0.53606796,0.6198337,0.10605025,0.6912488,1.0195692,0.46756542,0.59857965,0.44197536,-0.27387047,0.52328366,0.7466606,1.2901313,0.5066359,0.34206247,0.82256174,0.89237463,0.66081095,1.7918161,1.5357716,1.7827021,0.7021394,0.5012119,2.216107,0.6920141,,,,,,,,,,,,
2020-06-19,0.6,1.0252228,0.34507686,0.239835,0.3346582,0.265602,0.8606137,-0.054157257,1.291161,-0.16149077,0.5549754,-0.035461843,2.5257545,0.8612845,1.5992362,0.38573104,0.8478622,0.94949925,0.14190364,0.7116897,-0.15576589,1.820937,-0.7321329,0.67083734,1.0466527,0.30266476,0.85939443,0.9642882,0.5253048,1.0836937,1.2379265,1.8364445,1.0408964,0.58067036,1.1222277,1.0050662,1.1665272,,,,,,,,,,,,
2020-06-20,0.79,0.8497588,0.59875846,0.8763352,0.32024723,0.45085526,0.57956594,0.35992366,1.3359152,0.11452675,0.39970076,0.086922914,0.16885054,0.5971786,0.7174783,0.8476043,0.8411052,0.7888477,0.9395412,-0.5291159,0.68888855,0.9757529,0.6926086,0.4908015,0.47734958,1.3692572,1.6095406,0.97045505,0.066693544,0.8689332,2.2512176,1.3254867,1.4347177,1.3448404,-0.6137674,1.4334102,0.8253375,,,,,,,,,,,,
2020-06-21,1.1,0.9362459,0.36120537,0.1734977,1.2475665,-1.0138208,0.6296353,0.9149139,1.4948055,-0.15166402,-0.13519537,112.97874,2.452796,0.5250093,0.77324206,0.96800244,0.6825553,0.012410402,0.8430901,0.9509126,1.3290608,0.52251333,1.3707541,1.4501138,0.3316729,-0.40228474,0.7575762,1.928665,0.86590064,1.6503558,1.2125661,1.5400636,0.15676129,0.67916524,0.91449654,0.8974608,1.0883934,,,,,,,,,,,,
2020-06-22,0.9,1.1075708,0.37587774,0.39443842,1.3117505,1.0688138,0.589031,0.44819713,0.521504,1.8217676,0.08197355,11.127658,-0.38649583,0.6070115,0.9178811,1.3526752,0.8632493,0.90979105,1.359508,0.71389514,0.9058711,0.8619782,-0.28856015,0.36010927,1.593669,1.3282943,0.92275053,1.5072294,4.1344957,0.06557095,0.9530996,-0.5107386,0.8175266,0.45494533,1.1797323,0.8190917,0.8312683,,,,,,,,,,,,
2020-06-23,0.95,0.3909434,0.28252152,3.4794831,0.96738684,0.5239341,0.097127676,0.26012754,0.2524221,0.9687562,0.33015504,2.3586407,2.6681886,-0.0062874556,0.566298,1.0058666,0.8324402,0.29356426,1.339866,0.91436034,0.7825012,-0.0069833994,0.59405196,1.2082274,1.6272081,0.76804316,0.7948674,0.69199777,1.1614869,0.47149968,0.933107,0.5611429,1.0669652,2.5642757,1.1222687,1.2139152,1.9280223,,,,,,,,,,,,
2020-06-24,0.9,0.24587342,0.2900557,0.4703474,0.57365596,0.5199866,0.29471046,0.13604009,0.13207114,-0.16259229,-0.01986754,0.051828563,1.4698733,1.655798,0.8583398,0.68688464,1.2186844,0.7242934,0.9897461,0.38678116,1.2006235,1.2952372,0.7016382,0.9781466,1.2663503,0.51358294,0.5502541,0.33903039,1.3542533,0.7073544,0.7948011,1.0185204,0.3562994,1.144638,1.5715743,0.8504014,1.1619413,,,,,,,,,,,,
2020-06-25,1.85,0.44405285,0.9711641,0.47713763,1.0149447,0.01342082,-0.37434697,0.2291879,0.34420773,1.5051827,0.2998226,-0.21319056,0.3720413,0.7609354,0.61916494,1.2039044,0.8931421,0.92474926,1.0845213,0.50023913,0.75621426,0.9683143,2.8960087,0.86951494,2.6199574,1.2877042,0.6302042,0.98503566,0.6987078,-0.28769803,1.5755422,1.277497,1.8714336,0.53496325,0.8294778,-0.80390155,0.3896711,,,,,,,,,,,,
2020-06-26,1.4,1.2083511,1.5349709,0.36928838,1.5110787,0.025742233,0.19048816,0.08775163,0.7604613,-0.2751193,0.127949,0.50882566,0.12758058,1.1243185,0.33122134,1.4947553,0.8856863,1.6329329,1.4314847,0.57119006,1.6375555,0.8250314,-0.0064918995,1.5637844,0.6939354,1.282492,1.862517,1.4398644,0.31086302,-0.55935407,0.8697547,1.515888,0.5771072,1.278322,0.55605936,2.1884673,1.3274968,,,,,,,,,,,,
2020-06-27,1.55,2.295567,0.39754134,0.63073564,0.7266769,0.78003937,0.13834414,0.51043326,0.2627879,0.08537692,0.23463869,0.14098144,2.3246408,0.9900179,1.0836898,0.90463376,1.514815,0.5791216,0.8895736,1.0343874,0.8048035,1.0209434,0.74845356,1.4079746,1.1363171,1.1415443,1.5535797,1.5978277,1.5724046,0.8605366,1.4789883,1.3943752,1.3219632,-0.020679712,0.21883869,1.2645671,1.6723251,,,,,,,,,,,,
2020-06-28,1.95,1.4127779,0.44173658,0.9525155,0.6106544,0.95718956,1.1464784,0.989051,0.37715495,1.2040851,0.26451063,1.839942,1.5101714,1.2675669,0.93400204,2.0307045,1.1702199,0.6893687,1.0751493,0.9151659,1.0148232,0.2909584,0.97395223,0.8858106,0.449408,1.3659894,0.6313002,1.4388324,0.9048699,0.7706622,1.1033111,1.6052457,1.260811,0.44757664,0.6294271,1.3168688,0.46831977,,,,,,,,,,,,
2020-06-29,1.88,1.0758626,2.6980698,1.8446834,0.9948343,0.90780336,0.48266047,0.8246252,0.8911255,2.7551284,1.5281559,1.0756133,-0.01917833,0.94831735,0.9556886,2.808775,1.7287228,0.74438107,0.6512072,0.5809754,0.6121846,0.6642195,0.8135641,0.0860706,1.4355121,1.5280447,1.8833315,2.0462449,2.263096,0.4170766,0.4721409,0.94799453,1.3071536,0.56404364,0.11957741,0.97687393,0.40895545,,,,,,,,,,,,
2020-06-30,2.0,0.6894689,1.0133183,2.0327587,1.9031502,1.3221004,1.0791446,0.38327485,0.8943522,0.91397643,-0.07076061,0.26102766,1.0366096,0.820032,1.0954418,1.7581697,1.7197812,0.7309921,0.29979658,0.82458556,0.65385795,0.9056105,2.559389,1.7539173,1.07612,0.67926633,1.7446682,2.0694184,1.1444848,1.4113735,0.40043998,1.4130354,1.0713239,0.39678085,1.0212232,1.7232795,-0.35166776,,,,,,,,,,,,
2020-07-01,2.36,0.78548753,1.2784858,1.9349861,2.1814492,0.9820563,1.04862,0.1651069,0.0924713,0.9901447,1.3025535,0.88236827,1.5911288,1.5452032,1.0588481,1.6462126,1.3507533,0.45989853,0.20791912,0.7860048,1.0986469,0.76136935,1.6786495,-0.12564611,0.43578267,1.9118528,2.1204822,2.1835647,1.4003639,0.2430023,1.3050673,1.224233,0.13316894,0.3889649,1.1128274,0.72163856,0.7963736,,,,,,,,,,,,
2020-07-02,2.36,1.9450665,2.5321398,1.0001874,0.75933945,0.3684675,1.70845,-0.07704079,1.2998695,0.96399164,-0.58628124,0.16217831,0.08720863,2.048777,2.2413707,1.2168714,0.79829824,0.9973686,0.6210183,1.9012487,0.32041043,1.6154544,1.6354556,0.7266055,1.2212896,2.028529,2.176287,1.8749299,2.4038167,1.7678831,0.6012056,1.094269,0.6849967,0.15787196,-0.04933679,1.490648,1.3734205,,,,,,,,,,,,
2020-07-03,2.0,0.8384267,2.1728318,1.747128,2.0439904,0.74543333,0.051808357,1.2761931,0.82234794,-0.43979633,3.1538746,0.98045975,-1.5657954,2.732153,2.2765725,2.3887985,1.8746418,1.2201684,0.45008814,0.7314193,0.2640661,1.3277739,0.18307507,0.29414374,0.45525855,2.0233154,1.7335484,0.9573222,2.0098166,1.0811867,1.8675032,0.60099566,1.2445216,1.7240252,0.9267969,0.42769372,0.91334987,,,,,,,,,,,,
2020-07-04,1.3,2.3856146,2.9213386,2.0835752,2.0305312,1.6652771,-0.09090483,0.66359884,0.23724443,0.08470699,-0.8222385,0.14468604,-0.25886393,1.748614,1.3367546,1.9978527,2.554748,0.79907227,0.9685019,1.932969,1.4552622,0.8260311,0.889938,0.6163265,1.1064459,1.8645003,2.4167783,2.717646,1.5392697,-0.0070414543,1.0001105,3.0935612,0.80841887,0.812678,1.086719,2.5236933,1.6093243,,,,,,,,,,,,
2020-07-05,0.88,0.87685895,1.1191978,1.5058342,0.36118472,4.1567364,0.071161866,-0.27817655,1.6286142,0.79338425,0.1533233,0.2434802,0.69959897,1.327915,0.89577216,2.4957743,0.8988192,1.3724879,0.14383084,1.8297579,0.26861262,0.9457674,-0.09562659,1.2071061,0.6493946,1.606134,0.9062712,1.8267342,1.4968727,1.403035,0.7807611,1.4780102,1.2644231,0.90296507,0.3831197,2.422488,0.9703483,,,,,,,,,,,,
2020-07-06,1.13,-0.055406094,2.1769488,0.7507651,0.06329119,1.9861221,0.78452426,1.9068178,0.9230505,0.95086163,0.3434082,1.7209115,0.72755134,0.7697976,0.98426414,0.8959898,1.052242,0.8898942,2.0860643,1.2012911,1.2012872,0.9162982,0.569582,0.8894837,1.6805297,0.8057705,0.9066822,0.5680901,1.1965222,1.3520901,1.7671953,1.2449601,0.48751402,2.4049416,0.5221298,0.43091083,0.71499884,,,,,,,,,,,,
2020-07-07,1.45,0.6407162,0.44291234,0.61797416,1.5479819,1.0777879,0.87073946,0.4039874,1.9113724,0.13702017,0.166587,0.82005477,1.2491051,0.6640961,0.9190537,0.8406494,1.0355562,1.5950546,2.1678905,1.9903133,1.2051123,0.93192154,0.61828005,0.99918276,1.7689623,1.0924048,1.2051716,1.8901004,1.039094,1.7105736,1.7436683,2.8861766,1.7318195,1.5176629,0.9406256,0.5520574,1.3665774,,,,,,,,,,,,
2020-07-08,1.3,0.6556963,1.0351579,0.97798973,1.0516337,0.04730797,1.3934708,1.2134387,1.7715778,1.0991803,1.1815058,1.0285369,1.1316326,0.27757674,1.1894602,1.2769158,1.0604889,2.0225103,2.4694576,1.7835582,1.4929025,0.9703127,0.5742025,1.0732255,1.0721778,1.8678646,1.1596377,1.5901616,1.8089247,2.0215015,1.4550866,1.5163467,1.3581836,1.5634489,0.5990523,2.157287,1.6485786,,,,,,,,,,,,
2020-07-09,1.23,0.19793081,1.1902939,1.649744,1.9459547,0.16606653,0.27650046,0.54282725,1.7527076,0.4070925,0.6488503,0.9447081,1.1682631,1.3672469,0.9956901,1.2794005,0.7841081,1.6366174,1.6873672,1.4572141,1.6869807,1.3789794,1.0403078,1.0746529,1.0099754,1.8776672,1.2501831,1.058111,1.1702406,2.3069344,1.823178,1.3587246,1.014056,2.6443145,1.6293669,1.1716886,1.4713356,,,,,,,,,,,,
2020-07-10,0.8,2.2891512,0.37150145,1.9204051,0.9690541,2.5691926,1.3776236,4.97713,3.0393887,0.7778405,1.5346158,0.73382723,1.0826647,1.752538,1.2021986,1.1489677,0.6945466,2.5702667,2.0299506,1.7449741,0.91206706,1.410869,0.6673379,1.6803911,0.63538253,0.76734865,0.9949655,0.5779066,2.0573437,2.2680273,2.7043529,2.2080731,1.9859624,0.7063612,0.93674433,0.928861,0.42104506,,,,,,,,,,,,
2020-07-11,0.55,0.88842237,3.0990393,0.5197549,0.94169086,3.647578,0.32402182,1.7011524,1.9308825,0.38481304,0.3538791,-0.039774656,1.5383168,0.8395746,1.1902986,0.7008043,0.82721996,1.6647629,1.4989023,1.0700585,1.1995903,1.124473,1.7191434,1.3794972,0.55963373,1.2127566,0.65829825,0.5634284,0.99946326,4.688709,1.8033216,1.700092,1.3304162,0.76577544,0.96648407,1.0581777,1.7865131,,,,,,,,,,,,
2020-07-12,1.19,-0.29893756,0.1487456,0.28509772,0.8695256,0.21291792,0.22516859,0.7449887,2.551427,1.1491722,0.08829278,1.1262347,0.9633055,0.54382044,1.3593878,1.147521,0.35323226,2.2471337,1.340461,1.0682132,1.5329533,0.9631214,0.35794687,1.8670833,0.4473523,0.6674231,0.9326588,0.5710666,0.7732223,2.497538,1.801548,1.0230765,1.1757705,1.0566251,1.1073749,0.21842098,1.9528191,,,,,,,,,,,,
2020-07-13,1.1,0.04185903,0.6313392,1.1993655,1.3496864,0.24014008,0.16823459,0.71822894,0.8822898,1.0035086,0.71065456,2.0861,1.3744965,1.5798986,0.97280943,1.5358826,0.94669855,1.5536995,1.5189195,1.090482,0.27495587,1.1494615,1.4892778,0.90530515,1.3588734,1.0485957,1.4242172,0.8870637,1.2556062,0.4670236,0.91373754,0.36676717,1.4015306,0.77991295,0.92831194,1.4940777,1.5992346,,,,,,,,,,,,
2020-07-14,1.35,0.4704398,0.6840011,0.25007236,0.86605227,1.7984252,1.2261305,5.236548,0.29863632,0.18337643,0.4725031,0.70737255,86.46795,1.429879,1.5586057,0.94678915,1.3718398,0.9003225,1.791017,1.0699564,0.6631116,0.37235332,0.69593227,1.4745954,1.1912402,1.1692704,1.0537821,0.106600165,0.69733024,3.434704,0.9085798,-0.3103627,2.5463676,7.500581,0.27853775,2.6078243,1.834032,,,,,,,,,,,,
2020-07-15,1.2,0.9116976,1.4009472,1.585623,1.2712955,1.2113189,-0.118980765,0.2293055,1.9092253,0.91692185,889.02875,0.7385385,0.08563757,1.1023233,0.8988093,1.5545492,1.0147389,1.1840352,1.6986842,1.2471106,0.50522804,1.3958282,0.5608419,0.64738536,1.1737976,0.6530566,0.79393816,1.7734733,1.5932548,1.5057774,1.1372304,0.8861929,1.6781149,0.8769703,0.6164247,0.9392912,0.98315364,,,,,,,,,,,,
2020-07-16,1.55,0.73622423,0.9254731,0.9073447,1.3381829,0.53427625,2.140079,1.6902499,1.0783728,19.893435,0.30941817,0.041180074,0.8368114,0.64223665,1.01745,1.125581,1.0258906,1.4903018,0.8868611,0.40240777,2.3393116,0.8458759,0.95441365,0.99236774,1.06889,1.1638594,1.394366,1.4305854,1.5910362,1.2796685,0.09705949,1.1836352,0.9376352,1.2408831,0.19781888,2.0164068,1.156333,,,,,,,,,,,,
2020-07-17,1.2,1.160341,0.75081396,2.3725295,1.9511081,0.55926746,1.8365161,1.340344,0.7422733,0.056226432,0.18521063,0.23279595,0.042259753,1.5224738,0.47240096,0.9811471,0.4946912,2.3542547,1.598927,0.6974925,4.4789114,1.1846002,0.5449419,0.99309534,1.2876151,1.2673545,1.0239103,1.6106492,1.4967947,0.20054746,1.224567,1.4301312,1.4763314,1.9290551,1.0999377,0.5748681,-0.09944558,,,,,,,,,,,,
2020-07-18,1.87,0.6242651,0.598554,0.8063984,1.1340582,0.05266142,1.1844431,0.7359366,1.6824725,0.7363163,0.9734753,0.94153273,2.60192,1.5257094,0.8257259,1.2318765,1.9067395,-0.18262553,0.29320133,0.70367086,0.9305732,0.7781758,1.1947215,0.913264,1.2097411,1.2981734,1.0994837,1.5014985,1.2545509,1.4159198,2.003055,1.1048712,1.6414971,1.1728299,1.070271,0.8026893,1.6041788,,,,,,,,,,,,
2020-07-19,0.75,1.8136104,1.0474744,1.018161,-0.13439703,0.6291635,1.5786881,0.36454797,0.8363661,0.027770817,0.22179386,1.2479141,0.38552064,1.2216399,1.8672864,1.6932921,2.3625498,0.6189478,1.6518221,1.2943997,0.20233935,0.81889606,1.021345,0.28557795,1.3109806,2.2963839,2.063482,0.96434104,1.7001892,1.785958,2.1528559,1.0082021,0.66401124,1.0866513,1.1042358,1.2557876,1.2638532,,,,,,,,,,,,
